address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,postal_code,review_count,stars,state,cuisine
"2940 Canal St, Ste A","Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=""u'none'"", Ambience=""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", BYOB='False', BYOBCorkage=None, BestNights=None, BikeParking='True', BusinessAcceptsBitcoin='False', BusinessAcceptsCreditCards='True', BusinessParking=""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", ByAppointmentOnly=None, Caters='True', CoatCheck=None, Corkage='False', DietaryRestrictions=None, DogsAllowed='True', DriveThru=None, GoodForDancing=None, GoodForKids='True', GoodForMeal=""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", HairSpecializesIn=None, HappyHour='False', HasTV='False', Music=None, NoiseLevel=""'quiet'"", Open24Hours=None, OutdoorSeating='True', RestaurantsAttire=""u'casual'"", RestaurantsCounterService=None, RestaurantsDelivery='True', RestaurantsGoodForGroups='True', RestaurantsPriceRange2='2', RestaurantsReservations='False', RestaurantsTableService='False', RestaurantsTakeOut='True', Smoking=None, WheelchairAccessible='True', WiFi=""u'free'"")",2EOinQpyU4ChpyJ4KusO2A,"Mediterranean, Coffee & Tea, Food, Restaurants, Juice Bars & Smoothies, Vegan, Cafes, Gluten-Free, Vegetarian",New Orleans,"Row(Friday=None, Monday='0:0-0:0', Saturday=None, Sunday=None, Thursday=None, Tuesday=None, Wednesday=None)",1,29.9673057,-90.0906374,Good Eden Nola Plantmade,70119,152,4.5,LA,Mediterranean
7007 St Claude Ave,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards='True', BusinessParking=None, ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids='True', GoodForMeal=""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=""u'quiet'"", Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery='False', RestaurantsGoodForGroups='True', RestaurantsPriceRange2=None, RestaurantsReservations='False', RestaurantsTableService=None, RestaurantsTakeOut='True', Smoking=None, WheelchairAccessible=None, WiFi=None)",dXCDc3dmaRhIofH9Pg7OKw,"Restaurants, Mexican",Arabi,"Row(Friday='11:0-21:0', Monday=None, Saturday='11:0-21:0', Sunday=None, Thursday='11:0-21:0', Tuesday='11:0-21:0', Wednesday='11:0-21:0')",0,29.9569461685,-90.0019707531,Adelitas,70032,8,3.5,LA,Mexican
12908 N Dale Mabry Hwy,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids='True', GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV='True', Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=None, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi=None)",0DxxsOrNvNUaIhKC_ptCdQ,"Mexican, Food, Restaurants",Tampa,,0,28.0639095,-82.5043795,Burrito Boarder,33618,5,4.0,FL,Mexican
100 E Beidler Rd,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=""u'none'"", Ambience=""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking='True', BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards='True', BusinessParking=""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", ByAppointmentOnly=None, Caters='True', CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids='True', GoodForMeal=""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", HairSpecializesIn=None, HappyHour=None, HasTV='True', Music=None, NoiseLevel=""u'average'"", Open24Hours=None, OutdoorSeating='False', RestaurantsAttire=""'casual'"", RestaurantsCounterService=None, RestaurantsDelivery='True', RestaurantsGoodForGroups='True', RestaurantsPriceRange2='1', RestaurantsReservations='False', RestaurantsTableService=None, RestaurantsTakeOut='True', Smoking=None, WheelchairAccessible=None, WiFi=""u'no'"")",uyRC_lUFfcMGzqd_ZOzpug,"Pizza, Restaurants, Pasta Shops, Specialty Food, Food, Italian, Sandwiches",King of Prussia,"Row(Friday='10:0-23:0', Monday='10:0-22:0', Saturday='11:0-23:0', Sunday='12:0-22:0', Thursday='10:0-22:0', Tuesday='10:0-22:0', Wednesday='10:0-22:0')",1,40.1133712,-75.3769921,Famous George's Pizzeria,19406,61,3.0,PA,Italian
1901 Woodson Rd,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=""u'none'"", Ambience=""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking='True', BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards='True', BusinessParking=""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", ByAppointmentOnly=None, Caters='True', CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids='True', GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV='True', Music=None, NoiseLevel=""'average'"", Open24Hours=None, OutdoorSeating='False', RestaurantsAttire=""u'casual'"", RestaurantsCounterService=None, RestaurantsDelivery='True', RestaurantsGoodForGroups='False', RestaurantsPriceRange2='2', RestaurantsReservations='False', RestaurantsTableService=None, RestaurantsTakeOut='True', Smoking=None, WheelchairAccessible=None, WiFi=""'no'"")",JTp9ExD1G0LxUczA5mxXnA,"Restaurants, Chinese",Saint Louis,"Row(Friday='11:0-21:30', Monday='11:0-21:30', Saturday='12:0-21:30', Sunday=None, Thursday='11:0-21:30', Tuesday='11:0-21:30', Wednesday='11:0-21:30')",1,38.6882528,-90.3626228,Hon's Wok,63114,20,3.0,MO,Chinese
6783 N 5th St,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=""'none'"", Ambience=""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking='True', BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards='True', BusinessParking=""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids='True', GoodForMeal=""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", HairSpecializesIn=None, HappyHour=None, HasTV='False', Music=None, NoiseLevel=""u'average'"", Open24Hours=None, OutdoorSeating='False', RestaurantsAttire=""u'casual'"", RestaurantsCounterService=None, RestaurantsDelivery='False', RestaurantsGoodForGroups='True', RestaurantsPriceRange2='1', RestaurantsReservations='False', RestaurantsTableService='True', RestaurantsTakeOut='True', Smoking=None, WheelchairAccessible=None, WiFi=None)",Zxi0AGG2Dh-SeqHEMtuUYg,"Korean, Restaurants",Philadelphia,"Row(Friday='11:0-22:0', Monday='11:0-22:0', Saturday='11:0-22:0', Sunday='11:0-22:0', Thursday='11:0-22:0', Tuesday='11:0-22:0', Wednesday='11:0-22:0')",0,40.0550455,-75.1264159,Myung Ga Gimbap,19126,22,4.5,PA,Korean
4796 Caughlin Pkwy,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=""u'full_bar'"", Ambience=""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': None, u'classy': False, u'upscale': False}"", BYOB=None, BYOBCorkage=None, BestNights=""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': False}"", BikeParking='True', BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards='True', BusinessParking=""{'garage': False, 'street': None, 'validated': False, 'lot': None, 'valet': False}"", ByAppointmentOnly=None, Caters='True', CoatCheck='False', Corkage=None, DietaryRestrictions=None, DogsAllowed='False', DriveThru=None, GoodForDancing='False', GoodForKids='True', GoodForMeal=""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", HairSpecializesIn=None, HappyHour='True', HasTV='True', Music=""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': None}"", NoiseLevel=""u'average'"", Open24Hours=None, OutdoorSeating='True', RestaurantsAttire=""u'casual'"", RestaurantsCounterService=None, RestaurantsDelivery='False', RestaurantsGoodForGroups='True', RestaurantsPriceRange2='2', RestaurantsReservations='True', RestaurantsTableService='True', RestaurantsTakeOut='True', Smoking=""u'no'"", WheelchairAccessible=None, WiFi=""'no'"")",S2HrD4JYvv3HaRnDMdQlSw,"Restaurants, Nightlife, Cocktail Bars, Salad, Seafood, Mexican, Bars",Reno,"Row(Friday='11:0-23:0', Monday='11:0-22:0', Saturday='11:0-23:0', Sunday='11:0-22:0', Thursday='11:0-22:0', Tuesday='11:0-22:0', Wednesday='11:0-22:0')",1,39.4837114364,-119.8544247782,Casa Grande Mexican Restaurant & Cantina,89519,107,4.0,NV,Mexican
8210 Windfall Ln,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids='False', GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating='False', RestaurantsAttire=""u'casual'"", RestaurantsCounterService=None, RestaurantsDelivery='True', RestaurantsGoodForGroups='True', RestaurantsPriceRange2='1', RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut='True', Smoking=None, WheelchairAccessible=None, WiFi=None)",2m8qCPdzzcPKVeaeyGBnwA,"Restaurants, Italian, Fast Food, Chicken Wings, Pizza",Camby,"Row(Friday='11:0-23:0', Monday='11:0-22:0', Saturday='11:0-23:0', Sunday='11:0-22:0', Thursday='11:0-22:0', Tuesday='11:0-22:0', Wednesday='11:0-22:0')",1,39.644029875,-86.3314568996,Pizza Hut,46113,23,1.5,IN,Italian
2150 W. River Rd.,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=""'none'"", Ambience=""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking='True', BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards='True', BusinessParking=""{u'valet': False, u'garage': False, u'street': None, u'lot': True, u'validated': None}"", ByAppointmentOnly=None, Caters='False', CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru='True', GoodForDancing=None, GoodForKids='True', GoodForMeal=""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", HairSpecializesIn=None, HappyHour=None, HasTV='True', Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating='False', RestaurantsAttire=""'casual'"", RestaurantsCounterService=None, RestaurantsDelivery='True', RestaurantsGoodForGroups='False', RestaurantsPriceRange2='1', RestaurantsReservations='False', RestaurantsTableService=None, RestaurantsTakeOut='True', Smoking=None, WheelchairAccessible=None, WiFi=""'free'"")",fp_SXpuPXtYySgxsNxG8zg,"Restaurants, Fast Food, Tex-Mex, Mexican, Tacos, Breakfast & Brunch",Tucson,"Row(Friday='7:0-2:0', Monday='7:0-1:0', Saturday='7:0-2:0', Sunday='7:0-1:0', Thursday='7:0-1:0', Tuesday='7:0-1:0', Wednesday='7:0-1:0')",1,32.30542,-111.0121,Taco Bell,85741,19,3.0,AZ,Mexican
"1483 Nashville Pike, Ste 101","Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=""'full_bar'"", Ambience=""{'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': None, 'casual': True}"", BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking='False', BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards='True', BusinessParking=""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", ByAppointmentOnly=None, Caters='True', CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids='True', GoodForMeal=""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", HairSpecializesIn=None, HappyHour='True', HasTV='True', Music=None, NoiseLevel=""'average'"", Open24Hours=None, OutdoorSeating='True', RestaurantsAttire=""'casual'"", RestaurantsCounterService=None, RestaurantsDelivery='None', RestaurantsGoodForGroups='True', RestaurantsPriceRange2='2', RestaurantsReservations='False', RestaurantsTableService='True', RestaurantsTakeOut='True', Smoking=None, WheelchairAccessible=None, WiFi=""'no'"")",e-jI9zncjhVCM3YbI3K7Ng,"Mexican, Restaurants",Gallatin,"Row(Friday='11:0-22:0', Monday='11:0-21:30', Saturday='11:0-22:0', Sunday='11:0-21:30', Thursday='11:0-21:30', Tuesday='11:0-21:30', Wednesday='11:0-21:30')",1,36.360158,-86.495307,Los Cantaritos,37066,55,4.0,TN,Mexican
225 South St,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=""'none'"", Ambience=None, BYOB=None, BYOBCorkage=""'no'"", BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards='True', BusinessParking=""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids='True', GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating='True', RestaurantsAttire=""'casual'"", RestaurantsCounterService=None, RestaurantsDelivery='True', RestaurantsGoodForGroups='True', RestaurantsPriceRange2='1', RestaurantsReservations='False', RestaurantsTableService=None, RestaurantsTakeOut='True', Smoking=None, WheelchairAccessible=None, WiFi=None)",jmVr98niBB7IPnQGp5UDCQ,"Mexican, Restaurants",Philadelphia,,0,39.9413796,-75.1467025,Lucky's Mexican Spot,19147,20,2.5,PA,Mexican
5636 Mutual Ln,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=""u'full_bar'"", Ambience=""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking='False', BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards='True', BusinessParking=""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids='True', GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV='True', Music=None, NoiseLevel=""u'average'"", Open24Hours=None, OutdoorSeating='True', RestaurantsAttire=""u'casual'"", RestaurantsCounterService=None, RestaurantsDelivery='True', RestaurantsGoodForGroups='True', RestaurantsPriceRange2='2', RestaurantsReservations='False', RestaurantsTableService=None, RestaurantsTakeOut='True', Smoking=None, WheelchairAccessible=None, WiFi=""u'no'"")",Z7VLAOmZIXWfM368YUTl_w,"Mexican, Restaurants",Indianapolis,"Row(Friday='11:0-21:0', Monday='11:0-21:0', Saturday='11:0-21:0', Sunday='11:0-21:0', Thursday='11:0-21:0', Tuesday='11:0-21:0', Wednesday='11:0-21:0')",1,39.6865744674,-86.0198817253,El Rodeo,46239,45,3.0,IN,Mexican
1213 W Irvington Rd U-127,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=""u'full_bar'"", Ambience=""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': False, u'classy': None, u'upscale': False}"", BYOB=None, BYOBCorkage=None, BestNights=""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", BikeParking='True', BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards='True', BusinessParking=""{'garage': False, 'street': None, 'validated': False, 'lot': True, 'valet': False}"", ByAppointmentOnly=None, Caters='True', CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed='False', DriveThru=None, GoodForDancing=None, GoodForKids='True', GoodForMeal=""{u'breakfast': False, u'brunch': None, u'lunch': True, u'dinner': True, u'latenight': None, u'dessert': True}"", HairSpecializesIn=None, HappyHour='True', HasTV='False', Music=None, NoiseLevel=""u'average'"", Open24Hours=None, OutdoorSeating='True', RestaurantsAttire=""u'casual'"", RestaurantsCounterService=None, RestaurantsDelivery='True', RestaurantsGoodForGroups='True', RestaurantsPriceRange2='2', RestaurantsReservations='False', RestaurantsTableService='True', RestaurantsTakeOut='True', Smoking=None, WheelchairAccessible='True', WiFi=""'free'"")",PTnahBSnLT1jeok9tmedHA,"Wine Bars, Italian, Nightlife, Restaurants, Salad, Bars, Soup",Tucson,"Row(Friday='11:0-23:0', Monday='0:0-0:0', Saturday='11:0-23:0', Sunday='11:0-22:0', Thursday='11:0-20:0', Tuesday='11:0-22:0', Wednesday='11:0-22:0')",1,32.1625460469,-110.9910399,Olive Garden Italian Restaurant,85714,117,3.0,AZ,Italian
"1180 Scheels Dr, Ste B 111","Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=""u'full_bar'"", Ambience=""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': None}"", BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", ByAppointmentOnly=None, Caters='True', CoatCheck='False', Corkage=None, DietaryRestrictions=None, DogsAllowed='False', DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", HairSpecializesIn=None, HappyHour='False', HasTV='True', Music=None, NoiseLevel=""u'average'"", Open24Hours=None, OutdoorSeating='True', RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery='False', RestaurantsGoodForGroups='True', RestaurantsPriceRange2='2', RestaurantsReservations='True', RestaurantsTableService='True', RestaurantsTakeOut='True', Smoking=""u'no'"", WheelchairAccessible='True', WiFi=""u'no'"")",sGLDJ4V4ezZZemFHCa0z_g,"Restaurants, Mexican, Seafood, Bars, Nightlife",Sparks,"Row(Friday='11:0-20:0', Monday='11:0-19:0', Saturday='11:0-20:0', Sunday='11:0-19:0', Thursday='11:0-19:0', Tuesday='11:0-19:0', Wednesday='11:0-19:0')",1,39.5310198,-119.7227454,Cantina Los Tres Hombres,89434,94,3.0,NV,Mexican
5656 Old Hickory Blvd,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=""u'none'"", Ambience=""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking='True', BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards='True', BusinessParking=""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", ByAppointmentOnly=None, Caters='False', CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru='True', GoodForDancing=None, GoodForKids='True', GoodForMeal=""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}"", HairSpecializesIn=None, HappyHour=None, HasTV='True', Music=None, NoiseLevel=""u'average'"", Open24Hours=None, OutdoorSeating='False', RestaurantsAttire=""u'casual'"", RestaurantsCounterService=None, RestaurantsDelivery='True', RestaurantsGoodForGroups='True', RestaurantsPriceRange2='1', RestaurantsReservations='False', RestaurantsTableService='False', RestaurantsTakeOut='False', Smoking=None, WheelchairAccessible=None, WiFi=""'free'"")",7v_HaHN7JBkSu7kG5u63RA,"Fast Food, Restaurants, Burgers, Tacos, Mexican, Breakfast & Brunch",Hermitage,"Row(Friday='0:0-0:0', Monday='0:0-0:0', Saturday='0:0-0:0', Sunday='0:0-0:0', Thursday='0:0-0:0', Tuesday='0:0-0:0', Wednesday='0:0-0:0')",1,36.1743951286,-86.601791,Jack in the Box,37076,47,2.0,TN,Mexican
1655 S Alvernon Way,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru='True', GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating='True', RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2='2', RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut='True', Smoking=None, WheelchairAccessible=None, WiFi=None)",PvClAHXbI_DzGA5mmmUqAg,"Ramen, Burgers, Japanese, Restaurants",Tucson,"Row(Friday='11:0-20:30', Monday='11:0-20:30', Saturday='11:0-20:30', Sunday='11:0-20:30', Thursday='11:0-20:30', Tuesday='11:0-20:30', Wednesday='11:0-20:30')",1,32.2020043,-110.9090542,Toss-Fried Chicken and Ramen,85711,79,4.5,AZ,Japanese
1520 Demonbreum St,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=""u'beer_and_wine'"", Ambience=""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards='True', BusinessParking=""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ByAppointmentOnly=None, Caters='True', CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids='True', GoodForMeal=None, HairSpecializesIn=None, HappyHour='True', HasTV='True', Music=None, NoiseLevel=""u'average'"", Open24Hours=None, OutdoorSeating='True', RestaurantsAttire=""u'casual'"", RestaurantsCounterService=None, RestaurantsDelivery='False', RestaurantsGoodForGroups='True', RestaurantsPriceRange2='2', RestaurantsReservations='True', RestaurantsTableService=None, RestaurantsTakeOut='True', Smoking=None, WheelchairAccessible=None, WiFi=""u'no'"")",AS7hUQSS8zg8D7l3hPXj2g,"Restaurants, Cafes, Italian, Gluten-Free",Nashville,"Row(Friday='11:0-22:0', Monday='11:0-21:0', Saturday='11:0-22:0', Sunday='11:0-21:0', Thursday='11:0-21:0', Tuesday='11:0-21:0', Wednesday='11:0-21:0')",0,36.1530471,-86.7901059,Mirko Pasta,37203,57,4.0,TN,Italian
5650 Jefferson Hwy,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=""{'touristy': None, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking='False', BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards='True', BusinessParking=""{'garage': None, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", ByAppointmentOnly=None, Caters='True', CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids='True', GoodForMeal=""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': None, 'brunch': None, 'breakfast': None}"", HairSpecializesIn=None, HappyHour=None, HasTV='True', Music=None, NoiseLevel=""u'loud'"", Open24Hours=None, OutdoorSeating='False', RestaurantsAttire=""u'casual'"", RestaurantsCounterService=None, RestaurantsDelivery='True', RestaurantsGoodForGroups='True', RestaurantsPriceRange2='2', RestaurantsReservations='False', RestaurantsTableService=None, RestaurantsTakeOut='True', Smoking=None, WheelchairAccessible=None, WiFi=""u'free'"")",INO1QY9CqfkoYom9kJ8ryQ,"Italian, Pizza, Restaurants",Harahan,"Row(Friday='11:0-21:0', Monday='11:0-21:0', Saturday='11:0-21:0', Sunday='11:0-20:0', Thursday='11:0-21:0', Tuesday='11:0-21:0', Wednesday='11:0-21:0')",1,29.9439754,-90.1849513,The Original Italian Pie Harahan,70123,41,2.5,LA,Italian
